
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2024-01-25


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, -1.0e-06
Magnitude Max:, 99999
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 1675
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 1675, -, 1.0, -, 7.6, 17.5, 0.0, "Northridge-04", 1994, "Anaverde Valley - City R", 5.93, Reverse Oblique, 51.41, 52.75, 349.6, 1.2, 1.0, RSN1675_NORTH142_ANA090.AT2, RSN1675_NORTH142_ANA180.AT2 , RSN1675_NORTH142_ANA-UP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1675 RotD50 pSa (g)
0.01,0.00880694,0.00880694,0.00880694,0.00880694
0.02,0.00889812,0.00889812,0.00889812,0.00889812
0.022,0.0090094,0.0090094,0.0090094,0.0090094
0.025,0.00905719,0.00905719,0.00905719,0.00905719
0.029,0.00899226,0.00899226,0.00899226,0.00899226
0.03,0.00900541,0.00900541,0.00900541,0.00900541
0.032,0.00912244,0.00912244,0.00912244,0.00912244
0.035,0.00906217,0.00906217,0.00906217,0.00906217
0.036,0.00908841,0.00908841,0.00908841,0.00908841
0.04,0.00895855,0.00895855,0.00895855,0.00895855
0.042,0.00905624,0.00905624,0.00905624,0.00905624
0.044,0.00927602,0.00927602,0.00927602,0.00927602
0.045,0.00935525,0.00935525,0.00935525,0.00935525
0.046,0.00932297,0.00932297,0.00932297,0.00932297
0.048,0.00920021,0.00920021,0.00920021,0.00920021
0.05,0.00913627,0.00913627,0.00913627,0.00913627
0.055,0.00939341,0.00939341,0.00939341,0.00939341
0.06,0.00933067,0.00933067,0.00933067,0.00933067
0.065,0.00998161,0.00998161,0.00998161,0.00998161
0.067,0.01012969,0.01012969,0.01012969,0.01012969
0.07,0.01051535,0.01051535,0.01051535,0.01051535
0.075,0.01161365,0.01161365,0.01161365,0.01161365
0.08,0.01260573,0.01260573,0.01260573,0.01260573
0.085,0.01343106,0.01343106,0.01343106,0.01343106
0.09,0.01266652,0.01266652,0.01266652,0.01266652
0.095,0.01355042,0.01355042,0.01355042,0.01355042
0.1,0.01381269,0.01381269,0.01381269,0.01381269
0.11,0.01401922,0.01401922,0.01401922,0.01401922
0.12,0.01490791,0.01490791,0.01490791,0.01490791
0.13,0.0196394,0.0196394,0.0196394,0.0196394
0.133,0.02019168,0.02019168,0.02019168,0.02019168
0.14,0.01965707,0.01965707,0.01965707,0.01965707
0.15,0.02294797,0.02294797,0.02294797,0.02294797
0.16,0.02120052,0.02120052,0.02120052,0.02120052
0.17,0.02077131,0.02077131,0.02077131,0.02077131
0.18,0.0224063,0.0224063,0.0224063,0.0224063
0.19,0.026746,0.026746,0.026746,0.026746
0.2,0.02991307,0.02991307,0.02991307,0.02991307
0.22,0.02512114,0.02512114,0.02512114,0.02512114
0.24,0.03666669,0.03666669,0.03666669,0.03666669
0.25,0.0360973,0.0360973,0.0360973,0.0360973
0.26,0.03490164,0.03490164,0.03490164,0.03490164
0.28,0.04524973,0.04524973,0.04524973,0.04524973
0.29,0.04385852,0.04385852,0.04385852,0.04385852
0.3,0.04187587,0.04187587,0.04187587,0.04187587
0.32,0.03544585,0.03544585,0.03544585,0.03544585
0.34,0.02563747,0.02563747,0.02563747,0.02563747
0.35,0.02608116,0.02608116,0.02608116,0.02608116
0.36,0.02634248,0.02634248,0.02634248,0.02634248
0.38,0.02580713,0.02580713,0.02580713,0.02580713
0.4,0.0213791,0.0213791,0.0213791,0.0213791
0.42,0.01746144,0.01746144,0.01746144,0.01746144
0.44,0.01836976,0.01836976,0.01836976,0.01836976
0.45,0.01813948,0.01813948,0.01813948,0.01813948
0.46,0.0182846,0.0182846,0.0182846,0.0182846
0.48,0.01745784,0.01745784,0.01745784,0.01745784
0.5,0.01514205,0.01514205,0.01514205,0.01514205
0.55,0.0109342,0.0109342,0.0109342,0.0109342
0.6,0.00931331,0.00931331,0.00931331,0.00931331
0.65,0.01006956,0.01006956,0.01006956,0.01006956
0.667,0.00975639,0.00975639,0.00975639,0.00975639
0.7,0.00862149,0.00862149,0.00862149,0.00862149
0.75,0.00905673,0.00905673,0.00905673,0.00905673
0.8,0.0072807,0.0072807,0.0072807,0.0072807
0.85,0.00621107,0.00621107,0.00621107,0.00621107
0.9,0.00540313,0.00540313,0.00540313,0.00540313
0.95,0.00511543,0.00511543,0.00511543,0.00511543
1.0,0.00512752,0.00512752,0.00512752,0.00512752
1.1,0.00442872,0.00442872,0.00442872,0.00442872
1.2,0.0033618,0.0033618,0.0033618,0.0033618
1.3,0.00200078,0.00200078,0.00200078,0.00200078
1.4,0.00150854,0.00150854,0.00150854,0.00150854
1.5,0.00116916,0.00116916,0.00116916,0.00116916
1.6,0.00094191,0.00094191,0.00094191,0.00094191
1.7,0.00075698,0.00075698,0.00075698,0.00075698
